ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,first_flr_sf,second_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,three_season_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,mo_sold,year_sold,sale_type,sale_condition,sale_price,longitude,latitude
ONE_STORY_1946_AND_NEWER_ALL_STYLES,RESIDENTIAL_LOW_DENSITY,0,12735,PAVE,NO_ALLEY_ACCESS,SLIGHTLY_IRREGULAR,LVL,ALLPUB,FR2,GTL,NORTH_AMES,NORM,NORM,ONEFAM,ONE_STORY,BELOW_AVERAGE,AVERAGE,1972,1972,HIP,COMPSHG,METALSD,METALSD,NONE,0,TYPICAL,TYPICAL,CBLOCK,TYPICAL,TYPICAL,NO,BLQ,2,UNF,0,264,864,GASA,TYPICAL,Y,SBRKR,864,0,0,864,0,0,1,0,3,1,TYPICAL,5,TYP,0,NO_FIREPLACE,DETCHD,UNF,2,576,TYPICAL,TYPICAL,PAVED,216,0,0,0,0,0,NO_POOL,MINIMUM_WOOD_WIRE,NONE,4,2008,COD,NORMAL,111250,-93.624265,42.0564348
TWO_STORY_PUD_1946_AND_NEWER,RESIDENTIAL_MEDIUM_DENSITY,21,1890,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,INSIDE,GTL,BRIARDALE,NORM,NORM,TWNHS,TWO_STORY,ABOVE_AVERAGE,ABOVE_AVERAGE,1972,1972,GABLE,COMPSHG,HDBOARD,HDBOARD,BRKFACE,422,TYPICAL,TYPICAL,CBLOCK,TYPICAL,TYPICAL,NO,LWQ,4,UNF,0,0,483,GASA,GOOD,Y,SBRKR,483,504,0,987,0,0,1,1,2,1,TYPICAL,5,TYP,0,NO_FIREPLACE,DETCHD,UNF,1,352,TYPICAL,TYPICAL,PAVED,411,0,0,0,0,0,NO_POOL,NO_FENCE,NONE,4,2008,WD,NORMAL,100500,-93.627114,42.051479
ONE_STORY_PUD_1946_AND_NEWER,RESIDENTIAL_LOW_DENSITY,62,12677,PAVE,NO_ALLEY_ACCESS,SLIGHTLY_IRREGULAR,LVL,ALLPUB,INSIDE,GTL,NORTHRIDGE_HEIGHTS,NORM,NORM,TWNHSE,ONE_STORY,VERY_GOOD,AVERAGE,2003,2004,HIP,COMPSHG,METALSD,METALSD,BRKFACE,472,EXCELLENT,TYPICAL,PCONC,EXCELLENT,TYPICAL,GD,GLQ,3,UNF,0,300,1518,GASA,EXCELLENT,Y,SBRKR,1518,0,0,1518,0,0,1,1,1,1,EXCELLENT,6,TYP,1,GOOD,ATTCHD,RFN,2,588,TYPICAL,TYPICAL,PAVED,185,140,0,0,0,0,NO_POOL,NO_FENCE,NONE,4,2008,WD,NORMAL,274000,-93.653868,42.056766
TWO_STORY_1946_AND_NEWER,RESIDENTIAL_LOW_DENSITY,62,7415,PAVE,NO_ALLEY_ACCESS,SLIGHTLY_IRREGULAR,LVL,ALLPUB,INSIDE,GTL,GILBERT,NORM,NORM,ONEFAM,TWO_STORY,ABOVE_AVERAGE,AVERAGE,2004,2004,GABLE,COMPSHG,VINYLSD,VINYLSD,NONE,0,TYPICAL,TYPICAL,PCONC,TYPICAL,TYPICAL,NO,GLQ,3,UNF,0,80,839,GASA,EXCELLENT,Y,SBRKR,864,729,0,1593,1,0,2,1,3,1,TYPICAL,8,TYP,1,TYPICAL,ATTCHD,FIN,2,398,TYPICAL,TYPICAL,PAVED,100,75,0,0,0,0,NO_POOL,NO_FENCE,NONE,4,2008,WD,NORMAL,193000,-93.643522,42.059635
TWO_STORY_1946_AND_NEWER,RESIDENTIAL_LOW_DENSITY,0,7750,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,INSIDE,GTL,GILBERT,RRAN,NORM,ONEFAM,TWO_STORY,GOOD,AVERAGE,2002,2002,GABLE,COMPSHG,VINYLSD,VINYLSD,NONE,0,GOOD,TYPICAL,PCONC,GOOD,TYPICAL,NO,UNF,7,UNF,0,707,707,GASA,EXCELLENT,Y,SBRKR,707,707,0,1414,0,0,2,1,3,1,GOOD,6,TYP,1,GOOD,ATTCHD,FIN,2,403,TYPICAL,TYPICAL,PAVED,100,35,0,0,0,0,NO_POOL,NO_FENCE,NONE,4,2008,WD,NORMAL,176000,-93.643632,42.059507
TWO_STORY_1946_AND_NEWER,FLOATING_VILLAGE_RESIDENTIAL,85,10800,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,INSIDE,GTL,SOMERSET,NORM,NORM,ONEFAM,TWO_STORY,VERY_GOOD,AVERAGE,2007,2008,GABLE,COMPSHG,VINYLSD,VINYLSD,STONE,100,GOOD,TYPICAL,PCONC,EXCELLENT,TYPICAL,NO,GLQ,3,UNF,0,245,1034,GASA,EXCELLENT,Y,SBRKR,1050,1028,0,2078,1,0,2,1,3,1,EXCELLENT,8,TYP,1,GOOD,ATTCHD,FIN,3,836,TYPICAL,TYPICAL,PAVED,0,102,0,0,0,0,NO_POOL,NO_FENCE,NONE,4,2008,NEW,PARTIAL,339750,-93.6430423,42.0520487
ONE_STORY_1946_AND_NEWER_ALL_STYLES,FLOATING_VILLAGE_RESIDENTIAL,62,7500,PAVE,PAVED,REGULAR,LVL,ALLPUB,INSIDE,GTL,SOMERSET,NORM,NORM,ONEFAM,ONE_STORY,GOOD,AVERAGE,2007,2008,GABLE,COMPSHG,CEMNTBD,CMENTBD,STONE,210,GOOD,TYPICAL,PCONC,GOOD,TYPICAL,NO,GLQ,3,UNF,0,316,1218,GASA,EXCELLENT,Y,SBRKR,1218,0,0,1218,1,0,2,0,2,1,GOOD,6,TYP,0,NO_FIREPLACE,ATTCHD,FIN,2,462,TYPICAL,TYPICAL,PAVED,168,168,0,0,0,0,NO_POOL,NO_FENCE,NONE,4,2008,NEW,PARTIAL,230348,-93.644018,42.051224
ONE_STORY_1946_AND_NEWER_ALL_STYLES,RESIDENTIAL_LOW_DENSITY,63,7500,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,INSIDE,GTL,SAWYER_WEST,NORM,NORM,ONEFAM,ONE_STORY,GOOD,AVERAGE,2004,2005,GABLE,COMPSHG,VINYLSD,VINYLSD,BRKFACE,120,TYPICAL,TYPICAL,PCONC,GOOD,TYPICAL,NO,GLQ,3,UNF,0,400,1080,GASA,EXCELLENT,Y,SBRKR,1080,0,0,1080,1,0,1,0,3,1,GOOD,6,TYP,0,NO_FIREPLACE,NO_GARAGE,NO_GARAGE,0,0,NO_GARAGE,NO_GARAGE,PAVED,0,0,0,0,0,0,NO_POOL,NO_FENCE,NONE,4,2008,WD,NORMAL,141000,-93.692497,42.037836
TWO_STORY_1946_AND_NEWER,RESIDENTIAL_LOW_DENSITY,65,8453,PAVE,NO_ALLEY_ACCESS,SLIGHTLY_IRREGULAR,LVL,ALLPUB,INSIDE,GTL,SAWYER_WEST,NORM,NORM,ONEFAM,TWO_STORY,ABOVE_AVERAGE,AVERAGE,1995,1995,GABLE,COMPSHG,VINYLSD,VINYLSD,BRKFACE,38,GOOD,TYPICAL,PCONC,GOOD,TYPICAL,NO,GLQ,3,UNF,0,392,754,GASA,EXCELLENT,Y,SBRKR,754,855,0,1609,0,0,2,1,3,1,GOOD,6,TYP,0,NO_FIREPLACE,ATTCHD,RFN,2,525,TYPICAL,TYPICAL,PAVED,0,70,0,0,0,0,NO_POOL,NO_FENCE,NONE,4,2008,WD,NORMAL,182000,-93.689769,42.035875
TWO_FAMILY_CONVERSION_ALL_STYLES_AND_AGES,RESIDENTIAL_LOW_DENSITY,65,8450,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,INSIDE,GTL,SAWYER,RRAE,NORM,TWOFMCON,ONE_STORY,AVERAGE,AVERAGE,1968,1968,GABLE,COMPSHG,HDBOARD,HDBOARD,NONE,0,TYPICAL,TYPICAL,CBLOCK,TYPICAL,FAIR,MN,ALQ,1,UNF,0,0,890,GASA,GOOD,N,SBRKR,890,0,0,890,1,0,1,0,3,1,TYPICAL,5,TYP,0,NO_FIREPLACE,DETCHD,UNF,1,308,TYPICAL,TYPICAL,PAVED,0,0,0,0,0,0,NO_POOL,NO_FENCE,NONE,4,2008,WD,NORMAL,115000,-93.670997,42.03569
TWO_STORY_PUD_1946_AND_NEWER,FLOATING_VILLAGE_RESIDENTIAL,24,2280,PAVE,PAVED,REGULAR,LVL,ALLPUB,INSIDE,GTL,SOMERSET,NORM,NORM,TWNHS,TWO_STORY,ABOVE_AVERAGE,AVERAGE,1999,1999,GABLE,COMPSHG,METALSD,METALSD,STONE,216,TYPICAL,TYPICAL,PCONC,GOOD,TYPICAL,NO,GLQ,3,UNF,0,194,744,GASA,GOOD,Y,SBRKR,757,792,0,1549,1,0,2,1,3,1,TYPICAL,6,TYP,0,NO_FIREPLACE,DETCHD,UNF,2,440,TYPICAL,TYPICAL,PAVED,0,32,0,0,0,0,NO_POOL,NO_FENCE,NONE,4,2008,WD,NORMAL,172900,-93.644118,42.047103
TWO_STORY_1946_AND_NEWER,FLOATING_VILLAGE_RESIDENTIAL,0,7500,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,INSIDE,GTL,SOMERSET,NORM,NORM,ONEFAM,TWO_STORY,GOOD,AVERAGE,2002,2002,GABLE,COMPSHG,VINYLSD,VINYLSD,NONE,0,GOOD,TYPICAL,PCONC,GOOD,TYPICAL,NO,UNF,7,UNF,0,952,952,GASA,EXCELLENT,Y,SBRKR,952,860,0,1812,0,0,2,1,3,1,TYPICAL,7,TYP,1,TYPICAL,ATTCHD,RFN,2,469,TYPICAL,TYPICAL,PAVED,144,112,0,0,0,0,NO_POOL,NO_FENCE,NONE,4,2008,WD,NORMAL,205000,-93.6392251,42.048726
TWO_STORY_1946_AND_NEWER,RESIDENTIAL_LOW_DENSITY,0,9900,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,INSIDE,GTL,NORTHWEST_AMES,FEEDR,NORM,ONEFAM,TWO_STORY,GOOD,AVERAGE,1968,1968,GABLE,COMPSHG,METALSD,METALSD,BRKFACE,342,TYPICAL,TYPICAL,CBLOCK,TYPICAL,TYPICAL,NO,BLQ,2,UNF,0,280,832,GASA,GOOD,Y,SBRKR,1098,880,0,1978,0,0,2,1,4,1,TYPICAL,9,TYP,1,GOOD,ATTCHD,RFN,2,486,TYPICAL,TYPICAL,PAVED,0,43,0,0,0,0,NO_POOL,GOOD_PRIVACY,NONE,4,2008,WD,NORMAL,176000,-93.625799,42.044101
ONE_STORY_1946_AND_NEWER_ALL_STYLES,RESIDENTIAL_LOW_DENSITY,0,8475,PAVE,NO_ALLEY_ACCESS,SLIGHTLY_IRREGULAR,LVL,ALLPUB,INSIDE,GTL,NORTH_AMES,NORM,NORM,ONEFAM,ONE_STORY,BELOW_AVERAGE,GOOD,1956,1956,GABLE,COMPSHG,VINYLSD,VINYLSD,NONE,0,TYPICAL,TYPICAL,CBLOCK,TYPICAL,TYPICAL,NO,ALQ,1,UNF,0,724,952,GASA,EXCELLENT,Y,FUSEA,952,0,0,952,0,0,1,0,2,1,TYPICAL,4,TYP,0,NO_FIREPLACE,DETCHD,UNF,1,283,TYPICAL,TYPICAL,PAVED,0,0,0,0,0,0,NO_POOL,NO_FENCE,NONE,4,2008,WD,NORMAL,135750,-93.622662,42.044773
ONE_STORY_1946_AND_NEWER_ALL_STYLES,RESIDENTIAL_LOW_DENSITY,0,12493,PAVE,NO_ALLEY_ACCESS,SLIGHTLY_IRREGULAR,LVL,ALLPUB,INSIDE,GTL,NORTH_AMES,NORM,NORM,ONEFAM,ONE_STORY,BELOW_AVERAGE,AVERAGE,1960,1960,GABLE,COMPSHG,WD_SDNG,WD_SDNG,NONE,0,TYPICAL,TYPICAL,PCONC,TYPICAL,TYPICAL,NO,ALQ,1,REC,306,375,1100,GASA,TYPICAL,Y,SBRKR,1100,0,0,1100,1,0,1,0,3,1,TYPICAL,6,TYP,1,POOR,ATTCHD,RFN,1,312,TYPICAL,TYPICAL,PAVED,355,0,0,0,0,0,NO_POOL,GOOD_WOOD,NONE,4,2008,WD,NORMAL,141000,-93.621566,42.041172
ONE_AND_HALF_STORY_FINISHED_ALL_AGES,RESIDENTIAL_LOW_DENSITY,80,9600,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,INSIDE,GTL,NORTH_AMES,NORM,NORM,ONEFAM,ONE_AND_HALF_FIN,ABOVE_AVERAGE,AVERAGE,1950,1950,GABLE,COMPSHG,VINYLSD,VINYLSD,NONE,0,TYPICAL,TYPICAL,CBLOCK,TYPICAL,TYPICAL,NO,BLQ,2,UNF,0,752,1032,GASA,TYPICAL,Y,FUSEA,1032,220,0,1252,0,0,1,0,3,1,TYPICAL,6,TYP,0,NO_FIREPLACE,ATTCHD,UNF,1,288,TYPICAL,TYPICAL,PAVED,0,0,96,0,0,0,NO_POOL,NO_FENCE,NONE,4,2008,WD,ABNORML,119000,-93.622644,42.036178
ONE_STORY_1946_AND_NEWER_ALL_STYLES,RESIDENTIAL_LOW_DENSITY,75,10425,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,INSIDE,GTL,NORTH_AMES,NORM,NORM,ONEFAM,ONE_STORY,AVERAGE,AVERAGE,1956,1958,GABLE,COMPSHG,METALSD,METALSD,NONE,0,TYPICAL,TYPICAL,CBLOCK,TYPICAL,TYPICAL,NO,REC,6,UNF,0,330,1104,GASA,GOOD,Y,SBRKR,1104,0,0,1104,1,0,1,0,3,1,TYPICAL,5,TYP,0,NO_FIREPLACE,ATTCHD,RFN,1,384,TYPICAL,TYPICAL,PAVED,0,0,0,0,0,0,NO_POOL,NO_FENCE,NONE,4,2008,WD,NORMAL,133000,-93.613383,42.042304
ONE_STORY_1946_AND_NEWER_ALL_STYLES,RESIDENTIAL_LOW_DENSITY,57,7677,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,INSIDE,GTL,NORTH_AMES,NORM,NORM,ONEFAM,ONE_STORY,AVERAGE,AVERAGE,1953,1953,GABLE,COMPSHG,VINYLSD,VINYLSD,NONE,0,TYPICAL,TYPICAL,CBLOCK,TYPICAL,TYPICAL,NO,BLQ,2,UNF,0,203,773,GASA,GOOD,Y,SBRKR,773,0,0,773,0,0,1,0,2,1,TYPICAL,4,TYP,0,NO_FIREPLACE,ATTCHD,UNF,1,240,TYPICAL,TYPICAL,PAVED,0,0,0,0,0,0,NO_POOL,NO_FENCE,NONE,4,2008,WD,ABNORML,110000,-93.61707,42.038516
ONE_AND_HALF_STORY_FINISHED_ALL_AGES,RESIDENTIAL_LOW_DENSITY,60,10930,PAVE,GRAVEL,REGULAR,BNK,ALLPUB,INSIDE,GTL,NORTH_AMES,ARTERY,NORM,ONEFAM,ONE_AND_HALF_FIN,AVERAGE,ABOVE_AVERAGE,1945,1950,GABLE,COMPSHG,METALSD,METALSD,NONE,0,TYPICAL,TYPICAL,CBLOCK,TYPICAL,TYPICAL,NO,BLQ,2,UNF,0,333,913,GASA,TYPICAL,Y,FUSEA,1048,510,0,1558,1,0,1,1,3,1,TYPICAL,6,TYP,1,TYPICAL,ATTCHD,UNF,1,288,TYPICAL,TYPICAL,PAVED,0,0,0,0,0,0,NO_POOL,NO_FENCE,NONE,4,2008,WD,NORMAL,140000,-93.61076,42.035893
ONE_STORY_1946_AND_NEWER_ALL_STYLES,RESIDENTIAL_LOW_DENSITY,76,11355,PAVE,NO_ALLEY_ACCESS,SLIGHTLY_IRREGULAR,LVL,ALLPUB,CORNER,GTL,NORTH_AMES,NORM,NORM,ONEFAM,ONE_STORY,GOOD,GOOD,1958,2001,GABLE,TAR&GRV,HDBOARD,HDBOARD,BRKFACE,125,TYPICAL,TYPICAL,CBLOCK,TYPICAL,TYPICAL,NO,BLQ,2,UNF,0,675,1312,GASA,EXCELLENT,Y,SBRKR,1312,0,0,1312,0,0,1,1,3,1,TYPICAL,6,TYP,1,GOOD,ATTCHD,RFN,2,495,TYPICAL,TYPICAL,PAVED,0,304,144,0,0,0,NO_POOL,MINIMUM_PRIVACY,OTHR,4,2008,WD,NORMAL,186000,-93.605189,42.041173
ONE_AND_HALF_STORY_FINISHED_ALL_AGES,RESIDENTIAL_LOW_DENSITY,60,7200,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,INSIDE,GTL,NORTH_AMES,NORM,NORM,ONEFAM,ONE_AND_HALF_FIN,ABOVE_AVERAGE,AVERAGE,1954,1954,GABLE,COMPSHG,METALSD,METALSD,NONE,0,TYPICAL,TYPICAL,CBLOCK,TYPICAL,TYPICAL,NO,REC,6,UNF,0,181,854,GASA,FAIR,Y,FUSEA,854,424,0,1278,0,0,1,0,4,1,TYPICAL,6,TYP,0,NO_FIREPLACE,ATTCHD,UNF,1,240,TYPICAL,TYPICAL,PAVED,0,0,0,0,0,0,NO_POOL,MINIMUM_WOOD_WIRE,NONE,4,2008,WD,NORMAL,127500,-93.608903,42.034686
ONE_STORY_1946_AND_NEWER_ALL_STYLES,RESIDENTIAL_MEDIUM_DENSITY,50,6000,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,INSIDE,GTL,OLD_TOWN,NORM,NORM,ONEFAM,ONE_STORY,AVERAGE,AVERAGE,1948,1950,GABLE,COMPSHG,VINYLSD,VINYLSD,NONE,0,TYPICAL,TYPICAL,CBLOCK,TYPICAL,TYPICAL,NO,ALQ,1,BLQ,169,516,789,GASA,EXCELLENT,Y,SBRKR,789,0,0,789,0,0,1,0,2,1,TYPICAL,5,TYP,0,NO_FIREPLACE,DETCHD,UNF,1,250,TYPICAL,TYPICAL,PAVED,0,0,0,0,0,0,NO_POOL,NO_FENCE,NONE,4,2008,WD,PARTIAL,115000,-93.608867,42.033435
TWO_FAMILY_CONVERSION_ALL_STYLES_AND_AGES,RESIDENTIAL_MEDIUM_DENSITY,60,9600,PAVE,GRAVEL,REGULAR,LVL,ALLPUB,INSIDE,GTL,OLD_TOWN,NORM,NORM,TWOFMCON,TWO_STORY,AVERAGE,AVERAGE,1920,1960,GABLE,COMPSHG,ASBSHNG,ASBSHNG,NONE,0,TYPICAL,TYPICAL,BRKTIL,TYPICAL,TYPICAL,NO,REC,6,UNF,0,739,973,GASA,TYPICAL,Y,FUSEP,1377,973,0,2350,0,0,2,0,4,2,TYPICAL,10,TYP,0,NO_FIREPLACE,MORE_THAN_TWO_TYPES,UNF,2,393,TYPICAL,TYPICAL,PAVED,0,0,219,0,0,0,NO_POOL,NO_FENCE,NONE,4,2008,WD,NORMAL,130000,-93.617386,42.028287
TWO_AND_HALF_STORY_ALL_AGES,RESIDENTIAL_MEDIUM_DENSITY,60,9600,PAVE,GRAVEL,REGULAR,LVL,ALLPUB,INSIDE,GTL,OLD_TOWN,NORM,NORM,ONEFAM,TWO_AND_HALF_UNF,ABOVE_AVERAGE,AVERAGE,1917,1950,GABLE,COMPSHG,ASBSHNG,ASBSHNG,NONE,0,TYPICAL,TYPICAL,BRKTIL,GOOD,TYPICAL,NO,REC,6,UNF,0,416,735,OTHW,FAIR,N,SBRKR,1134,924,0,2058,0,0,1,1,3,1,TYPICAL,8,TYP,1,GOOD,DETCHD,UNF,2,396,FAIR,FAIR,PARTIAL_PAVEMENT,0,0,259,0,0,0,NO_POOL,NO_FENCE,NONE,4,2008,WD,NORMAL,129500,-93.616885,42.02793
TWO_FAMILY_CONVERSION_ALL_STYLES_AND_AGES,RESIDENTIAL_MEDIUM_DENSITY,60,10800,PAVE,PAVED,REGULAR,LVL,ALLPUB,INSIDE,GTL,OLD_TOWN,NORM,NORM,TWOFMCON,ONE_AND_HALF_FIN,ABOVE_AVERAGE,GOOD,1905,2000,GABLE,COMPSHG,WD_SDNG,WD_SDNG,NONE,0,TYPICAL,TYPICAL,BRKTIL,FAIR,TYPICAL,NO,UNF,7,UNF,0,482,482,GASA,EXCELLENT,N,SBRKR,1221,691,0,1912,0,0,2,0,3,2,TYPICAL,7,TYP,1,TYPICAL,DETCHD,UNF,2,672,GOOD,TYPICAL,PAVED,0,25,212,0,0,0,NO_POOL,NO_FENCE,NONE,4,2008,WD,NORMAL,163000,-93.612239,42.029084
TWO_STORY_1945_AND_OLDER,RESIDENTIAL_MEDIUM_DENSITY,59,5870,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,CORNER,GTL,BROOKSIDE,FEEDR,FEEDR,ONEFAM,TWO_STORY,ABOVE_AVERAGE,EXCELLENT,1900,2000,GABLE,COMPSHG,HDBOARD,HDBOARD,NONE,0,TYPICAL,GOOD,BRKTIL,TYPICAL,TYPICAL,NO,UNF,7,UNF,0,554,554,GASA,EXCELLENT,Y,SBRKR,736,554,0,1290,0,0,1,1,3,1,TYPICAL,6,TYP,0,NO_FIREPLACE,DETCHD,UNF,1,200,FAIR,TYPICAL,PAVED,38,112,0,0,0,0,NO_POOL,MINIMUM_PRIVACY,SHED,4,2008,WD,NORMAL,106900,-93.625589,42.033699
ONE_AND_HALF_STORY_FINISHED_ALL_AGES,RESIDENTIAL_MEDIUM_DENSITY,50,6000,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,INSIDE,GTL,BROOKSIDE,NORM,NORM,ONEFAM,ONE_AND_HALF_FIN,ABOVE_AVERAGE,AVERAGE,1939,1950,GABLE,COMPSHG,WD_SDNG,WD_SDNG,NONE,0,TYPICAL,TYPICAL,CBLOCK,TYPICAL,TYPICAL,NO,LWQ,4,UNF,0,475,739,GASA,EXCELLENT,Y,SBRKR,874,468,0,1342,0,0,2,0,2,2,TYPICAL,7,TYP,1,GOOD,DETCHD,UNF,1,240,TYPICAL,TYPICAL,PAVED,0,0,0,0,0,0,NO_POOL,NO_FENCE,NONE,4,2008,WD,NORMAL,105000,-93.621532,42.033366
ONE_AND_HALF_STORY_UNFINISHED_ALL_AGES,RESIDENTIAL_MEDIUM_DENSITY,50,5000,PAVE,NO_ALLEY_ACCESS,REGULAR,BNK,ALLPUB,INSIDE,MOD,BROOKSIDE,NORM,NORM,ONEFAM,ONE_AND_HALF_UNF,ABOVE_AVERAGE,GOOD,1926,1950,GABLE,COMPSHG,METALSD,METALSD,NONE,0,TYPICAL,TYPICAL,BRKTIL,TYPICAL,TYPICAL,NO,UNF,7,UNF,0,992,992,GASA,EXCELLENT,Y,SBRKR,1013,0,0,1013,0,0,1,0,3,1,TYPICAL,6,TYP,0,NO_FIREPLACE,DETCHD,UNF,1,160,FAIR,TYPICAL,PAVED,0,0,101,0,0,0,NO_POOL,NO_FENCE,NONE,4,2008,WD,NORMAL,113000,-93.622102,42.033493
ONE_AND_HALF_STORY_FINISHED_ALL_AGES,RESIDENTIAL_MEDIUM_DENSITY,60,5520,PAVE,NO_ALLEY_ACCESS,SLIGHTLY_IRREGULAR,LVL,ALLPUB,FR2,GTL,BROOKSIDE,FEEDR,NORM,ONEFAM,ONE_AND_HALF_FIN,AVERAGE,GOOD,1920,1997,GABLE,COMPSHG,ASBSHNG,ASBSHNG,NONE,0,TYPICAL,GOOD,BRKTIL,TYPICAL,TYPICAL,NO,ALQ,1,UNF,0,497,565,GASA,TYPICAL,Y,SBRKR,565,651,0,1216,1,0,1,0,3,1,TYPICAL,6,TYP,1,GOOD,BUILTIN,RFN,1,355,FAIR,TYPICAL,PAVED,0,0,180,0,0,0,NO_POOL,MINIMUM_PRIVACY,NONE,4,2008,WD,NORMAL,115000,-93.624688,42.031354
ONE_STORY_1946_AND_NEWER_ALL_STYLES,RESIDENTIAL_MEDIUM_DENSITY,99,5940,PAVE,NO_ALLEY_ACCESS,SLIGHTLY_IRREGULAR,LVL,ALLPUB,FR3,GTL,BROOKSIDE,FEEDR,NORM,ONEFAM,ONE_STORY,BELOW_AVERAGE,GOOD,1946,1950,GABLE,COMPSHG,METALSD,CBLOCK,NONE,0,TYPICAL,TYPICAL,PCONC,NO_BASEMENT,NO_BASEMENT,NO_BASEMENT,NO_BASEMENT,0,NO_BASEMENT,0,0,0,GASA,TYPICAL,Y,FUSEA,896,0,0,896,0,0,1,0,2,1,TYPICAL,4,TYP,0,NO_FIREPLACE,DETCHD,UNF,1,280,TYPICAL,TYPICAL,PAVED,0,0,0,0,0,0,NO_POOL,MINIMUM_PRIVACY,NONE,4,2008,CONLD,ABNORML,79000,-93.624687,42.031293
ONE_AND_HALF_STORY_FINISHED_ALL_AGES,RESIDENTIAL_MEDIUM_DENSITY,51,6120,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,INSIDE,GTL,OLD_TOWN,ARTERY,NORM,ONEFAM,ONE_AND_HALF_FIN,GOOD,AVERAGE,1931,1950,GABLE,COMPSHG,BRKFACE,WD_SHNG,NONE,0,TYPICAL,TYPICAL,BRKTIL,TYPICAL,TYPICAL,NO,UNF,7,UNF,0,952,952,GASA,GOOD,Y,FUSEF,1022,752,0,1774,0,0,2,0,2,2,TYPICAL,8,MIN1,2,TYPICAL,DETCHD,UNF,2,468,FAIR,TYPICAL,PAVED,90,0,205,0,0,0,NO_POOL,NO_FENCE,NONE,4,2008,WD,ABNORML,129900,-93.620391,42.031432
ONE_AND_HALF_STORY_FINISHED_ALL_AGES,RESIDENTIAL_MEDIUM_DENSITY,0,10320,PAVE,GRAVEL,REGULAR,LVL,ALLPUB,INSIDE,GTL,IOWA_DOT_AND_RAIL_ROAD,NORM,NORM,ONEFAM,ONE_AND_HALF_FIN,AVERAGE,ABOVE_AVERAGE,1915,1978,GABLE,COMPSHG,HDBOARD,HDBOARD,NONE,0,TYPICAL,FAIR,BRKTIL,TYPICAL,FAIR,NO,UNF,7,UNF,0,880,880,GASA,GOOD,Y,SBRKR,880,428,0,1308,0,0,2,0,2,1,TYPICAL,6,TYP,0,NO_FIREPLACE,DETCHD,UNF,2,400,FAIR,FAIR,PAVED,0,0,117,0,0,0,NO_POOL,NO_FENCE,NONE,4,2008,WD,NORMAL,120000,-93.6261621,42.0249938
ONE_STORY_1946_AND_NEWER_ALL_STYLES,RESIDENTIAL_LOW_DENSITY,82,20270,PAVE,NO_ALLEY_ACCESS,SLIGHTLY_IRREGULAR,LVL,ALLPUB,CULDSAC,GTL,CLEAR_CREEK,NORM,NORM,ONEFAM,ONE_STORY,GOOD,ABOVE_AVERAGE,1979,1979,GABLE,COMPSHG,PLYWOOD,PLYWOOD,NONE,0,TYPICAL,TYPICAL,CBLOCK,GOOD,TYPICAL,GD,GLQ,3,UNF,0,925,1524,GASA,TYPICAL,Y,SBRKR,1524,0,0,1524,1,0,2,0,3,1,TYPICAL,7,TYP,2,GOOD,ATTCHD,FIN,2,478,TYPICAL,TYPICAL,PAVED,140,0,0,0,0,0,NO_POOL,NO_FENCE,NONE,4,2008,WD,NORMAL,245000,-93.67358,42.02521
